,ubicgeob,cod_expe,cod_deli,delito,calificacion del delito,grado consumacion,forma de comision,forma de accion,tipo modalidad,elementos comision,tipo concurso,tipo clasificacion,entidad ,municipio,fecha,total procesados,total victima
189639,16108,201879,219717,10100,1,2,1,3,3,1,2,1,16,16043,2007-07-17,1,1
189641,16108,201881,219715,10100,1,1,1,1,4,1,2,1,16,16030,2008-05-12,3,1
189642,16108,201882,219706,10400,1,1,1,1,4,2,3,1,16,16108,2008-11-30,1,1
189643,16108,201883,219705,10100,1,1,1,1,4,2,3,1,16,16108,2009-10-18,1,1
189644,16108,201884,219707,10400,1,1,1,1,4,2,3,1,16,16085,2009-05-21,1,1
189645,16108,201885,219708,10400,1,1,1,1,4,4,3,1,16,16025,2009-06-13,4,1
189646,16108,201886,219723,10100,1,1,1,1,4,1,3,1,16,16024,2009-10-04,3,2
189647,16108,201886,219724,10100,1,2,1,1,4,1,3,1,16,16024,2009-10-04,3,2
189648,16108,201887,219591,30400,1,1,1,1,3,4,3,1,16,16108,2009-09-17,1,1
189649,16108,201888,219593,10400,1,1,1,1,4,2,3,1,16,16108,2009-11-21,8,2
189650,16108,201888,219594,40100,2,1,1,3,4,7,3,1,16,16108,2009-04-22,8,2
189651,16108,201889,219578,10100,1,1,1,1,4,1,3,1,16,16043,2010-10-03,1,1
189652,16108,201890,219590,30400,1,1,1,1,3,5,3,1,16,16043,2011-02-09,1,1
189654,16108,201892,219588,10400,1,1,1,1,4,7,3,1,16,16108,2010-09-12,1,1
189655,16108,201893,219587,10400,1,1,1,1,3,4,3,1,16,16108,2011-01-01,1,1
189656,16108,201894,219586,40100,2,1,1,3,4,5,3,1,16,16108,2010-05-06,1,1
189657,16108,201895,219585,10100,1,2,1,3,6,1,3,3,16,16108,2013-08-18,1,1
189658,16108,201896,219583,10100,1,1,1,1,4,1,3,1,16,16108,2013-09-18,1,1
189659,16108,201897,219584,40100,1,1,1,1,4,1,3,1,16,16108,2013-09-11,1,1
189660,16108,201898,219579,30100,1,1,1,3,3,5,1,3,16,16108,2013-10-06,1,1
189661,16108,201898,219580,30400,2,1,1,1,3,5,1,1,16,16999,2013-10-06,1,1
189662,16108,201899,219582,30400,1,1,1,1,3,4,3,1,16,16108,2013-10-27,1,1
189663,16108,201900,219730,20600,1,1,1,1,3,4,1,2,16,16108,2013-12-22,9,2
189664,16108,201900,219731,10100,1,1,1,1,4,1,1,1,16,16108,2013-12-29,9,2
189666,16108,201901,219660,10400,2,1,2,3,1,4,3,1,16,16025,2014-04-06,1,1
189667,16108,201902,219664,91100,2,1,1,2,1,4,3,1,16,16108,2014-08-02,5,1
189669,16108,201904,219662,30400,1,1,1,1,4,5,3,1,16,16024,2014-08-16,1,1
189670,16108,201905,219691,20600,1,1,1,1,3,4,3,2,16,16108,2014-09-30,4,2
189671,16108,201905,219692,10100,1,1,1,1,4,4,2,1,16,16108,2014-09-30,4,2
189673,16108,201906,219699,30400,1,1,1,1,3,4,2,1,16,16108,2015-02-13,1,1
189674,16108,201907,219698,10100,1,1,1,1,3,4,3,1,16,16085,2013-11-11,1,1
189675,16108,201908,219697,10100,1,1,1,1,4,2,3,1,16,16043,2014-05-31,2,1
189676,16108,201909,219688,30400,1,1,1,3,3,7,3,1,16,16108,2015-02-01,1,1
189677,16108,201910,219687,10400,1,1,1,1,3,2,3,1,16,16108,2014-06-25,1,1
189681,16108,201913,219690,30400,1,1,1,2,3,5,3,3,16,16108,2014-08-15,1,1
189682,16108,201914,219726,90506,1,1,1,1,5,7,3,1,16,16070,2014-03-23,8,1
189683,16108,201915,219700,10400,1,1,1,1,5,1,2,1,16,16108,2015-10-02,3,5
189684,16108,201915,219701,40100,1,1,1,1,5,1,2,1,16,16108,2015-10-02,3,5
189685,16108,201915,219702,70700,1,1,1,1,5,1,2,1,16,16108,2015-10-02,3,5
189686,16108,201916,219718,40100,1,1,1,1,3,1,3,1,16,16108,2015-10-29,1,1
189687,16108,201917,219719,10400,1,1,1,1,4,2,3,1,16,16085,2015-11-15,1,1
189688,16108,201918,219720,10400,1,1,1,1,3,2,3,1,16,16025,2015-10-31,3,1
189689,16108,201919,219711,40100,1,1,1,2,3,5,3,1,16,16108,2015-09-10,1,1
189690,16108,201920,219712,40100,1,1,1,2,4,5,3,1,16,16108,2015-08-24,1,2
189691,16108,201921,219714,10400,1,1,1,1,4,4,3,1,16,16025,2014-08-31,1,1
189693,16108,201923,219635,20600,1,1,1,1,3,7,2,2,16,16043,1999-03-26,1,2
189694,16108,201923,219636,10100,1,1,1,1,4,4,2,1,16,16043,1999-03-26,1,2
189696,16108,201924,219633,10100,1,1,1,1,4,1,3,1,16,16084,2006-11-23,3,1
189698,16108,201926,219652,30400,1,1,1,1,1,4,2,1,16,16108,2010-02-27,1,2
189701,16108,201927,219651,10100,1,2,1,1,1,1,3,1,16,16108,2008-02-03,4,4
189702,16108,201928,219648,30400,1,1,1,1,1,4,3,1,16,16024,2010-06-15,1,1
189703,16108,201929,219650,30400,1,1,1,1,1,4,3,1,16,16108,2010-09-18,1,1
189704,16108,201930,219659,30400,1,1,1,3,1,7,3,1,16,16108,2010-12-11,1,1
189705,16108,201931,219647,10400,3,1,3,3,1,7,3,1,16,16085,2010-07-15,1,1
189706,16108,201932,219645,30400,1,1,1,1,1,4,3,1,16,16043,2011-06-19,1,1
189707,16108,201933,219642,10400,3,1,3,3,5,7,3,1,16,16043,2011-05-07,1,1
189711,16108,201936,219603,40300,2,1,1,3,1,5,3,1,16,16108,2012-11-30,1,1
189713,16108,201938,219601,40300,2,1,1,3,1,5,3,1,16,16108,2011-12-04,1,1
189714,16108,201939,219607,40300,3,1,1,3,1,5,3,3,16,16042,2012-05-14,1,1
189715,16108,201940,219613,40100,1,1,1,2,4,5,3,1,16,16108,2009-08-03,2,1
189716,16108,201941,219630,40300,2,1,1,3,1,5,3,1,16,16108,2012-10-30,2,1
189718,16108,201943,219639,40300,2,1,1,2,1,5,2,1,16,16025,2013-03-16,1,5
189719,16108,201944,219644,40100,2,1,1,3,1,5,3,3,16,16108,2014-03-04,1,1
189721,16108,201946,219649,10400,1,1,1,1,4,1,3,1,16,16024,2013-12-12,1,1
189724,16108,201949,219694,30500,1,1,1,3,1,7,3,3,16,16108,2014-07-15,1,1
189729,16108,201954,219625,40500,2,1,1,3,1,7,1,2,16,16043,2016-01-13,4,2
189730,16108,201954,219626,40100,1,1,1,2,4,5,1,1,16,16043,2016-01-13,4,2
189731,16108,201955,219679,40300,1,1,1,2,3,5,3,2,16,16108,2015-07-24,1,1
189732,16108,201956,219622,40100,1,1,1,3,4,5,3,3,16,16108,2015-12-05,3,1
189733,16108,201957,219621,40300,2,1,1,2,1,5,3,2,16,16108,2014-12-18,1,1
189734,16108,201958,219623,40400,2,1,1,3,1,5,3,3,16,16085,2015-03-02,1,1
189736,16108,201960,219774,40400,2,1,1,2,4,5,1,3,16,16108,2014-09-29,2,1
189738,16108,201962,219765,10100,1,1,1,1,1,1,3,1,16,16108,2007-12-02,1,1
189740,16108,201964,219761,10100,1,1,1,1,3,2,2,1,16,16043,2014-01-05,2,2
189741,16108,201964,219762,40100,1,2,1,1,3,2,2,1,16,16043,2014-01-05,2,2
189742,16108,201965,219770,80102,2,1,1,2,1,4,2,1,16,16108,2014-01-20,8,7
189743,16108,201965,219771,10400,1,1,1,1,1,4,2,3,16,16108,2014-01-20,8,7
189744,16108,201966,219766,10100,1,1,1,1,4,1,3,1,16,16024,2014-12-30,1,1
189745,16108,201967,219769,10100,1,2,1,1,6,1,3,3,16,16108,2015-07-16,1,8
189746,16108,201968,219759,40100,1,1,1,1,4,1,1,1,16,16070,2015-07-07,1,2
189747,16108,201969,219758,30400,1,1,1,1,3,4,3,1,16,16108,2015-06-22,1,1
189748,16108,201970,219760,10100,2,1,2,3,1,4,3,1,16,16025,2015-09-27,1,1
189749,16108,201971,219756,10100,1,1,1,1,4,1,3,1,16,16108,2015-11-30,2,1
189750,16108,201972,219764,40700,2,1,1,2,1,5,3,1,16,16108,2014-07-07,1,1
189753,16108,201975,219604,70900,1,1,1,1,4,1,3,1,16,16999,2003-10-29,2,4
189756,16108,201976,219628,10100,1,1,1,1,4,1,3,1,16,16085,2005-10-09,1,1
189757,16108,201977,219617,10100,1,2,1,1,4,4,3,1,16,16084,2005-04-14,1,1
189758,16108,201978,219640,10100,1,1,1,3,5,1,2,1,16,16085,2007-08-23,2,2
189759,16108,201978,219641,10400,2,1,1,1,1,4,2,1,16,16085,2007-08-23,2,2
189760,16108,201979,219661,30400,1,1,1,1,1,4,3,3,16,16108,2008-09-26,1,1
189762,16108,201981,219676,10400,1,1,1,1,4,2,3,1,16,16043,2010-01-17,2,1
189764,16108,201983,219549,40400,2,1,1,2,1,7,3,1,16,16085,2011-11-05,2,1
189765,16108,201984,219581,40300,2,1,1,2,1,7,3,1,16,16043,2012-01-16,2,1
189766,16108,201985,219796,40100,1,1,1,2,4,7,3,1,16,16108,2012-08-09,1,1
189769,16108,201988,219516,10100,1,1,3,1,6,1,3,3,16,16108,2013-09-22,2,1
189770,16108,201989,219784,40300,2,1,1,2,1,4,3,1,16,16108,2011-11-21,1,2
189771,16108,201990,219787,40400,2,1,1,2,1,7,3,1,16,16025,2012-01-02,1,1
189773,16108,201992,219788,40100,2,1,1,2,1,7,3,3,16,16108,2012-11-27,1,1
189774,16108,201993,219781,40100,1,1,1,1,4,4,3,1,16,16108,2013-01-12,1,1
189775,16108,201994,219782,40100,1,1,1,2,4,4,3,1,16,16108,2012-09-11,1,1
189776,16108,201995,219850,30500,2,3,1,1,1,4,3,3,16,16043,2014-05-26,1,1
189777,16108,201996,219689,40300,2,3,1,2,1,4,3,3,16,16025,2014-05-23,1,1
189778,16108,201997,219780,40100,1,1,1,2,4,4,3,1,16,16108,2013-09-23,1,1
189779,16108,201998,219592,40100,2,1,1,2,1,4,3,1,16,16108,2011-10-25,2,1
189780,16108,201999,219757,30500,2,1,1,3,1,7,3,1,16,16108,2014-03-07,1,1
189781,16108,202000,219768,60101,1,1,1,3,4,7,3,1,16,16108,2014-04-12,1,1
189782,16108,202001,219737,70900,1,1,1,1,4,1,3,1,16,16024,2014-05-06,13,2
189783,16108,202001,219738,40100,1,1,1,1,4,1,3,1,16,16024,2014-05-06,13,2
189784,16108,202002,219775,40400,2,1,1,3,1,7,3,1,16,16108,2013-07-09,1,1
189787,16108,202005,219713,40300,2,1,1,2,1,5,3,1,16,16108,2014-09-05,1,1
189788,16108,202006,219725,40100,2,1,1,2,4,5,3,1,16,16042,2015-12-09,1,1
189790,16108,202008,219789,20600,1,1,1,1,4,7,3,3,16,16085,2013-09-14,2,1
189791,16108,202009,219790,40300,2,1,1,2,1,7,3,1,16,16108,2012-01-12,2,1
189793,16108,202011,219792,10400,2,1,2,1,1,4,2,1,16,16108,2009-02-09,1,3
189794,16108,202011,219793,40600,2,1,2,1,1,4,2,1,16,16108,2009-02-08,1,3
189795,16108,202011,219794,70900,2,1,2,1,1,4,2,1,16,16108,2009-02-08,1,3
189796,16108,202012,219804,10100,2,1,2,1,1,4,3,3,16,16108,2013-12-19,1,1
189797,16108,202013,219805,30400,1,1,1,1,1,4,3,3,16,16043,2014-06-02,1,1
189798,16108,202014,219808,10100,2,1,1,2,1,7,3,1,16,16108,2013-04-05,3,2
189799,16108,202015,219801,90400,2,1,1,2,6,5,3,3,16,16108,2013-08-07,1,2
189800,16108,202015,219802,40300,2,1,1,2,1,7,3,1,16,16085,2012-06-09,1,2
189802,16108,202016,219809,40300,2,1,1,2,6,7,3,3,16,16108,2012-11-13,1,1
189803,16108,202017,219798,40100,2,1,1,2,1,5,3,1,16,16108,2009-03-02,1,1
189804,16108,202018,219800,30100,1,1,1,1,4,7,3,1,16,16070,2013-05-02,1,1
189805,16108,202019,219806,10400,2,1,2,1,6,4,3,3,16,16043,2014-10-02,1,2
189806,16108,202019,219807,40600,2,1,2,2,6,4,3,3,16,16043,2014-10-02,1,2
189807,16108,202020,219797,20100,2,1,1,1,1,7,3,1,16,16030,2016-01-06,4,7
189808,16108,202021,219820,40100,1,1,1,2,4,7,3,1,16,16070,2013-06-23,2,2
189809,16108,202021,219821,40600,2,1,1,1,1,7,3,1,16,16070,2013-06-23,2,2
189810,16108,202022,219833,10100,1,1,1,1,4,1,3,1,16,16085,2003-08-31,1,1
189811,16108,202023,219834,10100,1,1,1,1,4,2,3,1,16,16108,2002-10-29,1,1
189812,16108,202024,219832,10100,1,1,1,3,6,7,3,3,16,16108,2004-04-22,1,1
189813,16108,202025,219541,10100,1,1,1,3,6,7,3,3,16,16030,2004-07-19,6,1
189814,16108,202026,219816,10100,2,1,2,1,1,4,3,1,16,16025,2003-09-17,1,1
189815,16108,202027,219812,10100,1,1,1,1,4,1,3,1,16,16042,2003-11-03,2,2
189816,16108,202028,219837,10100,1,1,1,1,4,7,3,1,16,16042,2005-04-01,1,1
189817,16108,202029,219839,10100,1,1,1,1,4,1,3,1,16,16042,2005-07-08,2,1
189818,16108,202030,219835,10100,2,1,2,3,6,7,3,3,16,16108,2006-12-10,1,5
189819,16108,202030,219836,10400,2,1,2,3,6,7,3,3,16,16108,2006-12-10,1,5
189820,16108,202031,219840,10100,1,1,1,1,4,1,3,1,16,16024,2006-01-03,3,1
189821,16108,202032,219843,10100,1,1,1,1,4,1,3,1,16,16042,2007-02-19,1,1
189822,16108,202033,219830,10400,1,1,1,1,4,4,3,1,16,16043,2008-01-03,1,1
189823,16108,202034,219544,10400,2,1,1,1,1,4,3,1,16,16108,2008-08-16,7,5
189824,16108,202035,219831,10100,1,1,1,1,4,4,3,1,16,16108,2008-01-26,1,1
189825,16108,202036,219520,10100,1,1,1,1,4,1,3,1,16,16108,2007-09-29,1,1
189826,16108,202037,219854,10100,1,1,1,1,4,2,3,1,16,16085,2009-03-20,1,1
189827,16108,202038,219522,10100,1,1,1,1,4,1,3,1,16,16108,2009-03-09,1,1
189828,16108,202039,219521,10100,1,1,1,1,4,1,3,1,16,16108,2009-03-08,2,1
189829,16108,202040,219845,10400,1,1,1,1,4,1,2,1,16,16043,2010-02-06,1,3
189830,16108,202040,219846,10100,1,2,1,1,4,1,2,1,16,16043,2010-02-06,1,3
189831,16108,202041,219523,10400,1,1,1,1,4,2,3,1,16,16043,2010-07-31,1,1
189832,16108,202042,219810,10100,1,1,1,1,4,2,3,1,16,16108,2009-12-20,5,2
189833,16108,202042,219811,10400,2,1,1,1,1,4,3,1,16,16108,2009-12-20,5,2
189834,16108,202043,219513,40100,1,1,1,2,4,5,3,1,16,16108,2010-10-13,1,1
189835,16108,202044,219512,40300,2,1,1,2,1,5,3,3,16,16108,2010-08-13,1,1
189836,16108,202045,219818,10100,1,1,1,1,4,1,3,1,16,16108,2010-10-23,1,3
189837,16108,202045,219819,10100,1,2,1,1,4,1,3,1,16,16108,2010-10-23,1,3
189838,16108,202046,219817,10100,1,1,1,1,4,2,3,1,16,16108,2010-06-21,1,1
189839,16108,202047,219841,10100,1,1,1,1,4,1,3,1,16,16108,2011-04-17,2,3
189840,16108,202047,219842,10100,1,2,1,1,4,1,3,1,16,16108,2011-04-17,2,3
189842,16108,202049,219823,30400,1,1,1,1,4,7,3,1,16,16108,2012-08-21,1,1
189843,16108,202050,219828,40300,2,1,1,2,1,7,3,1,16,16108,2011-06-11,1,1
189844,16108,202051,219824,60101,2,1,1,3,1,7,3,3,16,16108,2012-10-31,2,1
189846,16108,202051,219826,30100,2,1,1,3,1,7,3,1,16,16108,2012-10-31,2,1
189847,16108,202052,219847,10400,1,1,1,3,4,7,3,1,16,16108,2013-02-13,1,1
189848,16108,202053,219844,10100,1,2,1,3,1,7,3,1,16,16108,2013-04-07,3,1
189849,16108,202054,219553,20600,1,1,1,3,1,7,2,1,16,16085,2013-07-03,5,2
189850,16108,202054,219554,40100,1,1,1,1,4,1,2,1,16,16085,2013-07-03,5,2
189851,16108,202055,219829,10100,1,1,1,1,6,1,3,3,16,16024,2012-08-12,1,1
189852,16108,202056,219852,10400,1,1,1,1,4,2,3,1,16,16043,2012-09-26,1,2
189853,16108,202056,219853,10100,1,2,1,1,4,2,3,1,16,16043,2012-09-26,1,2
189854,16108,202057,219851,40100,1,1,1,3,4,7,3,1,16,16108,2013-04-04,1,1
189855,16108,202058,219849,40100,1,1,1,2,6,7,3,3,16,16108,2013-06-19,1,1
189856,16108,202059,219822,30400,1,1,1,1,1,2,3,1,16,16108,2013-07-28,2,1
189857,16108,202060,219848,10100,1,1,1,1,4,2,3,1,16,16085,2013-10-23,1,1
189858,16108,202061,219815,10100,1,1,1,1,1,7,3,3,16,16108,2013-12-11,1,1
189859,16108,202062,219813,40100,1,1,1,3,1,7,3,3,16,16108,2014-03-05,1,1
189860,16108,202063,219860,10100,1,1,1,1,1,1,3,1,16,16108,2013-12-22,1,1
189861,16108,202064,219856,30400,1,1,1,3,4,7,3,1,16,16043,2013-11-22,1,2
189862,16108,202064,219857,10400,2,1,1,1,1,4,3,1,16,16043,2013-11-22,1,2
189863,16108,202065,219855,30400,1,1,1,1,4,7,3,1,16,16108,2013-10-01,1,1
189864,16108,202066,219861,30400,1,1,1,3,4,7,3,1,16,16030,2014-07-02,1,1
189865,16108,202067,219508,40500,1,1,1,2,4,7,3,1,16,16108,2012-07-22,1,1
189866,16108,202068,219509,10400,2,1,1,1,1,4,3,1,16,16025,2014-08-31,2,1
189867,16108,202069,219510,10100,1,1,1,1,4,4,3,1,16,16025,2014-01-23,1,1
189868,16108,202070,219858,30200,1,3,1,2,4,7,3,3,16,16108,2013-08-22,1,2
189869,16108,202070,219859,30400,1,1,1,1,4,7,3,1,16,16108,2013-09-09,1,2
189870,16108,202071,219564,40100,2,1,1,2,1,5,2,1,16,16025,2013-09-24,2,1
189871,16108,202071,219565,40600,2,1,1,1,1,4,2,1,16,16025,2013-09-24,2,1
189872,16108,202072,219533,40100,2,1,1,1,4,4,3,1,16,16043,2015-09-06,3,1
189873,16108,202073,219534,40100,1,1,1,2,4,5,3,3,16,16043,2013-12-01,1,1
189875,16108,202075,219550,10100,1,1,1,1,4,4,3,1,16,16108,2015-11-20,1,1
189876,16108,202076,219547,10400,1,1,1,1,4,2,3,1,16,16108,2014-05-29,1,1
189877,16108,202076,219548,40100,1,1,1,1,4,2,3,1,16,16108,2014-05-29,1,1
189878,16108,202077,219538,40300,2,1,3,2,1,4,3,3,16,16108,2014-05-14,1,1
189879,16108,202078,219536,40300,2,1,1,2,1,5,3,1,16,16108,2015-02-13,1,1
189880,16108,202079,219535,10100,2,1,2,1,1,4,3,1,16,16108,2015-01-07,1,1
189881,16108,202080,219519,40100,1,1,1,3,4,7,3,1,16,16108,2015-09-08,4,1
189882,16108,202081,219518,70105,2,1,1,3,1,7,3,1,16,16108,2015-07-28,3,1
189885,16108,202084,219511,10400,1,1,3,1,1,2,3,1,16,16024,2015-08-12,1,1
189886,16108,202085,219514,40100,1,1,1,1,4,7,3,1,16,16108,2015-01-30,1,1
189887,16108,202086,219517,10100,1,1,1,1,4,1,3,1,16,16108,2013-12-25,1,1
189889,16108,202088,219531,10100,1,1,1,1,4,1,2,1,16,16108,2005-07-16,1,2
189890,16108,202088,219532,10100,1,2,1,1,4,1,2,1,16,16108,2005-07-16,1,2
189891,16108,202089,219539,10100,1,1,1,1,4,1,3,1,16,16108,2008-02-25,2,2
189892,16108,202089,219540,10400,1,1,1,1,4,1,3,1,16,16108,2008-02-25,2,2
189893,16108,202090,219530,10100,1,1,1,1,4,4,3,1,16,16030,2009-12-10,1,1
189894,16108,202091,219527,40300,2,1,1,2,1,4,3,1,16,16108,2011-12-05,1,1
189895,16108,202092,219551,10100,1,1,1,1,1,2,3,1,16,16108,2014-03-10,2,2
189897,16108,202093,219555,20600,1,1,1,1,4,7,3,1,16,16108,2013-10-27,2,1
189898,16108,202094,219559,20600,1,1,1,1,3,7,3,1,16,16108,2014-09-27,7,1
189899,16108,202095,219558,40300,2,1,1,3,1,7,3,3,16,16108,2014-04-30,1,1
189900,16108,202096,219556,91100,1,1,1,2,4,7,3,1,16,16108,2016-01-06,3,1
189901,16108,202097,219557,30400,1,1,1,3,4,4,3,1,16,16043,2015-06-12,1,1
189902,16108,202098,219528,20600,1,3,1,1,4,2,3,3,16,16070,2012-07-06,1,2
189904,16108,202099,219545,10400,1,1,1,3,1,7,3,1,16,16043,2011-08-17,1,1
189905,16108,202100,219543,91800,2,1,1,2,1,4,3,1,16,16108,2015-03-03,3,1
189906,16108,202101,219542,10400,1,1,1,3,1,4,3,1,16,16085,2012-11-22,1,1
189907,16108,202102,219507,10400,1,1,1,3,6,7,3,3,16,16108,2011-05-04,1,1
189908,16108,202103,219863,10400,1,1,1,1,4,2,3,1,16,16108,2010-03-01,1,1
189917,16108,202107,219750,20600,1,1,1,1,3,7,3,1,16,16025,2015-11-07,3,1
189919,16108,202109,219752,10100,1,1,1,3,1,7,3,3,16,16084,2012-09-12,1,1
189920,16108,202110,219745,40800,2,1,1,2,1,4,3,1,16,16108,2014-06-03,8,5
189921,16108,202110,219746,70105,1,1,1,2,1,5,3,1,16,16108,2014-06-03,8,5
189922,16108,202110,219747,20600,1,1,1,1,4,1,3,1,16,16108,2014-05-28,8,5
189923,16108,202110,219748,40100,1,1,1,1,4,1,3,1,16,16108,2014-05-27,8,5
189924,16108,202111,219751,10100,1,1,1,1,4,2,3,1,16,16108,2012-10-13,4,1
189925,16108,202112,219744,10100,1,3,1,1,4,1,3,1,16,16030,2008-05-24,2,1
189927,16108,202114,219743,40100,1,1,1,3,4,7,3,1,16,16084,2015-03-25,2,1
189929,16108,202116,219753,10100,1,1,1,1,1,1,3,1,16,16042,2014-11-02,14,2
189930,16108,202117,219741,90506,2,3,1,2,1,4,3,3,16,16025,2008-08-18,3,2
189941,16108,202126,219870,40400,2,3,1,2,1,5,3,3,16,16025,2015-12-26,2,1
189947,16110,202132,219876,10400,2,1,2,2,1,7,1,1,16,16110,2012-11-05,1,4
189949,16110,202133,219875,91800,2,1,1,2,1,7,3,1,16,16110,2016-08-22,1,2
